Turn| Alive |infected|  Dead |Survivors| Cured |Vaccines|        City        |Event
  18|  33898|   33898|  80073|        0|      0|       0|   Albury Wodonga   |Everyone in the city is dead
  18|   7448|    7448| 121776|        0|      0|       0|       Darwin       |Everyone in the city is dead
  18|  64723|   64723| 214253|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  18|  83494|   83494|  27989|        0|      0|       0|      Ballarat      |Everyone in the city is infected
  18|  83197|   83197|  12901|        0|      0|       0|      Bendigo       |Everyone in the city is infected
  18| 112956|  112956| 103395|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  18|   8082|    8082|  74441|        0|      0|       0|       Mackay       |Everyone in the city is dead
  18|  11618|   11618|  62601|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  18|  36417|   36417|  79667|        0|      0|       0|   Coffs Harbour    |Everyone in the city is dead
  18|  20825|   20825|  72026|        0|      0|       0|     Bundaberg      |Everyone in the city is dead
  18|  19830|   19830|  57923|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  18|  38032|   38032| 108531|        0|      0|       0|      Mildura       |Everyone in the city is dead
  18|  15870|   15870|  28866|        0|      0|       0|Shepparton Mooroopna|Everyone in the city is dead
  18|  13696|   13696|  37441|        0|      0|       0|     Gladstone      |Everyone in the city is dead
  18|  15924|   15924|  56970|        0|      0|       0|     Hervey Bay     |Everyone in the city is dead
  18|  24767|   24767|  68314|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  18|  32144|   32144|  68681|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  18|  21672|   21672|  60470|        0|      0|       0|   Port Macquarie   |Everyone in the city is dead
  18|  49572|   49572| 105310|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  18|  38586|   38586|  87396|        0|      0|       0|    Warrnambool     |Everyone in the city is dead
  18|  42162|   42162|  98737|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  18|  48227|   48227| 118939|        0|      0|       0|      Bunbury       |Everyone in the city is dead
  18|  48885|   48885| 103050|        0|      0|       0|       Albany       |Everyone in the city is dead
  18|  17225|   17225|  69192|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  18|   6066|    6066|  26951|        0|      0|       0|       Broome       |Everyone in the city is dead
  18|  35908|   35908|  82473|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  19|1082127| 1082127|2844401|        0|      0|       0|       Sydney       |Everyone in the city is dead
  19|3493805| 3493805| 870392|        0|      0|       0|     Melbourne      |Everyone in the city is infected
  19| 168588|  168588|1617847|        0|      0|       0|      Brisbane      |Everyone in the city is dead
  19| 165162|  165162|1331005|        0|      0|       0|       Perth        |Everyone in the city is dead
  19|  90207|   90207| 880822|        0|      0|       0|      Adelaide      |Everyone in the city is dead
  19| 138128|  138128| 407102|        0|      0|       0|     Newcastle      |Everyone in the city is dead
  19| 114475|  114475| 542287|        0|      0|       0|     Gold Coast     |Everyone in the city is dead
  19| 200246|  200246| 396122|        0|      0|       0|      Canberra      |Everyone in the city is dead
  19| 200480|  200480| 282289|        0|      0|       0|     Wollongong     |Everyone in the city is dead
  19|  67016|   67016| 371645|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  19|  76248|   76248| 122996|        0|      0|       0|      Geelong       |Everyone in the city is dead
  19|   7602|    7602| 152827|        0|      0|       0|     Townsville     |Everyone in the city is dead
  19|   6392|    6392| 127354|        0|      0|       0|       Cairns       |Everyone in the city is dead
  19|  48573|   48573|  96264|        0|      0|       0|   Albury Wodonga   |Everyone in the city is dead
  19|   6051|    6051| 123792|        0|      0|       0|       Darwin       |Everyone in the city is dead
  19|  53893|   53893| 232217|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  19|  78597|   78597|  54187|        0|      0|       0|      Ballarat      |Everyone in the city is dead
  19|  59070|   59070|  32591|        0|      0|       0|      Bendigo       |Everyone in the city is dead
  19| 115718|  115718| 141967|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  19|   6357|    6357|  76559|        0|      0|       0|       Mackay       |Everyone in the city is dead
  19|   8931|    8931|  65578|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  19|  31273|   31273|  90091|        0|      0|       0|   Coffs Harbour    |Everyone in the city is dead
  19|  17595|   17595|  77890|        0|      0|       0|     Bundaberg      |Everyone in the city is dead
  19|  20736|   20736|  64835|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  19|  32436|   32436| 119342|        0|      0|       0|      Mildura       |Everyone in the city is dead
  19|  12814|   12814|  33137|        0|      0|       0|Shepparton Mooroopna|Everyone in the city is dead
  19|  10520|   10520|  40947|        0|      0|       0|     Gladstone      |Everyone in the city is dead
  19|  13500|   13500|  61469|        0|      0|       0|     Hervey Bay     |Everyone in the city is dead
  19|  29550|   29550|  78163|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  19|  29214|   29214|  78418|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  19|  21483|   21483|  67631|        0|      0|       0|   Port Macquarie   |Everyone in the city is dead
  19|  43560|   43560| 119830|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  19|  32994|   32994|  98393|        0|      0|       0|    Warrnambool     |Everyone in the city is dead
  19|  35634|   35634| 110614|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  19|  40062|   40062| 132292|        0|      0|       0|      Bunbury       |Everyone in the city is dead
  19|  42280|   42280| 117143|        0|      0|       0|       Albany       |Everyone in the city is dead
  19|  16653|   16653|  74742|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  19|   5749|    5749|  28867|        0|      0|       0|       Broome       |Everyone in the city is dead
  19|  30555|   30555|  92658|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  20| 755857|  755857|3096353|        0|      0|       0|       Sydney       |Everyone in the city is dead
  20|2364451| 2364451|1658542|        0|      0|       0|     Melbourne      |Everyone in the city is dead
  20| 121085|  121085|1658208|        0|      0|       0|      Brisbane      |Everyone in the city is dead
  20| 116956|  116956|1369990|        0|      0|       0|       Perth        |Everyone in the city is dead
  20|  63951|   63951| 902138|        0|      0|       0|      Adelaide      |Everyone in the city is dead
  20| 121499|  121499| 447601|        0|      0|       0|     Newcastle      |Everyone in the city is dead
  20|  84664|   84664| 570508|        0|      0|       0|     Gold Coast     |Everyone in the city is dead
  20| 173733|  173733| 454033|        0|      0|       0|      Canberra      |Everyone in the city is dead
  20| 167384|  167384| 338083|        0|      0|       0|     Wollongong     |Everyone in the city is dead
  20|  53914|   53914| 389616|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  20| 117159|  117159| 162048|        0|      0|       0|      Geelong       |Everyone in the city is dead
  20|   6047|    6047| 154842|        0|      0|       0|     Townsville     |Everyone in the city is dead
  20|   4770|    4770| 128943|        0|      0|       0|       Cairns       |Everyone in the city is dead
  20| 101021|  101021| 129937|        0|      0|       0|   Albury Wodonga   |Everyone in the city is dead
  20|   4969|    4969| 125448|        0|      0|       0|       Darwin       |Everyone in the city is dead
  20|  43951|   43951| 246867|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  20| 119970|  119970|  94176|        0|      0|       0|      Ballarat      |Everyone in the city is dead
  20|  43133|   43133|  46968|        0|      0|       0|      Bendigo       |Everyone in the city is dead
  20| 105655|  105655| 177185|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  20|   4992|    4992|  78222|        0|      0|       0|       Mackay       |Everyone in the city is dead
  20|   6872|    6872|  67868|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  20|  26370|   26370|  98881|        0|      0|       0|   Coffs Harbour    |Everyone in the city is dead
